"sampleID","antibodyID","antibody_count","counts_subsampled","count_scaled","treatment","uniquenr","treatment_uniquenr","sample_folder","well_name","plate_row","plate_column","Ab_name","Ab_barcode_nr"
"plate_4_198","ITGB1_98",4648,4648,0.845315904139434,"vehicle",83,"vehicle_83","plate_4",198,"D",12,"ITGB1",98
"plate_1_244","ITGB1_98",15081,3953,0.677075768579037,"vehicle",84,"vehicle_84","plate_1",244,"H",10,"ITGB1",98
"plate_3_244","ITGB1_98",9911,2740,0.383442265795207,"AG1478",118,"AG1478_118","plate_3",244,"H",10,"ITGB1",98
"plate_4_244","ITGB1_98",35450,3477,0.561849431130477,"vehicle",85,"vehicle_85","plate_4",244,"H",10,"ITGB1",98
"plate_5_244","ITGB1_98",5357,2620,0.35439360929557,"AG1478",119,"AG1478_119","plate_5",244,"H",10,"ITGB1",98
"plate_1_194","ITGB1_98",15791,2481,0.320745582183491,"AG1478",120,"AG1478_120","plate_1",194,"D",8,"ITGB1",98
"plate_2_194","ITGB1_98",6801,3238,0.5039941902687,"AG1478",121,"AG1478_121","plate_2",194,"D",8,"ITGB1",98
"plate_3_194","ITGB1_98",15605,3006,0.447833454369402,"AG1478",122,"AG1478_122","plate_3",194,"D",8,"ITGB1",98
"plate_4_194","ITGB1_98",8645,2916,0.426046961994674,"AG1478",123,"AG1478_123","plate_4",194,"D",8,"ITGB1",98
"plate_5_194","ITGB1_98",4299,1497,0.0825465988864682,"AG1478",124,"AG1478_124","plate_5",194,"D",8,"ITGB1",98
"plate_1_227","ITGB1_98",8453,2675,0.367707576857904,"AG1478",125,"AG1478_125","plate_1",227,"G",5,"ITGB1",98
"plate_3_227","ITGB1_98",35702,3495,0.566206729605422,"vehicle",86,"vehicle_86","plate_3",227,"G",5,"ITGB1",98
"plate_6_227","ITGB1_98",52591,4784,0.878237714839022,"vehicle",87,"vehicle_87","plate_6",227,"G",5,"ITGB1",98
"plate_3_200","ITGB1_98",3396,2369,0.29363350278383,"AG1478",126,"AG1478_126","plate_3",200,"E",2,"ITGB1",98
"plate_4_200","ITGB1_98",17078,3378,0.537884289518276,"vehicle",88,"vehicle_88","plate_4",200,"E",2,"ITGB1",98
"plate_5_200","ITGB1_98",10989,2588,0.346647300895667,"AG1478",127,"AG1478_127","plate_5",200,"E",2,"ITGB1",98
"plate_4_163","ITGB1_98",9462,3009,0.448559670781893,"AG1478",128,"AG1478_128","plate_4",163,"B",1,"ITGB1",98
"plate_5_163","ITGB1_98",17764,3450,0.555313483418059,"AG1478",129,"AG1478_129","plate_5",163,"B",1,"ITGB1",98
"plate_3_217","ITGB1_98",8888,2628,0.356330186395546,"AG1478",130,"AG1478_130","plate_3",217,"F",7,"ITGB1",98
"plate_5_217","ITGB1_98",5783,2755,0.387073347857662,"AG1478",131,"AG1478_131","plate_5",217,"F",7,"ITGB1",98
"plate_6_217","ITGB1_98",9722,3967,0.680464778503994,"vehicle",89,"vehicle_89","plate_6",217,"F",7,"ITGB1",98
"plate_4_195","ITGB1_98",13114,3358,0.533042846768337,"AG1478",132,"AG1478_132","plate_4",195,"D",9,"ITGB1",98
"plate_6_195","ITGB1_98",24239,3988,0.685548293391431,"vehicle",90,"vehicle_90","plate_6",195,"D",9,"ITGB1",98
"plate_1_160","ITGB1_98",9810,2802,0.398450738320019,"AG1478",133,"AG1478_133","plate_1",160,"A",10,"ITGB1",98
"plate_4_160","ITGB1_98",9190,2945,0.433067053982087,"AG1478",134,"AG1478_134","plate_4",160,"A",10,"ITGB1",98
"plate_5_160","ITGB1_98",13104,4327,0.767610748002905,"vehicle",91,"vehicle_91","plate_5",160,"A",10,"ITGB1",98
"plate_6_160","ITGB1_98",5063,2669,0.366255144032922,"AG1478",135,"AG1478_135","plate_6",160,"A",10,"ITGB1",98
"plate_2_161","ITGB1_98",26054,2892,0.420237230694747,"AG1478",136,"AG1478_136","plate_2",161,"A",11,"ITGB1",98
"plate_5_161","ITGB1_98",13368,3885,0.660614863229242,"vehicle",92,"vehicle_92","plate_5",161,"A",11,"ITGB1",98
"plate_2_226","ITGB1_98",10210,2925,0.428225611232147,"AG1478",137,"AG1478_137","plate_2",226,"G",4,"ITGB1",98
"plate_4_226","ITGB1_98",25964,3915,0.667877027354152,"vehicle",93,"vehicle_93","plate_4",226,"G",4,"ITGB1",98
"plate_5_226","ITGB1_98",5899,3100,0.470588235294118,"AG1478",138,"AG1478_138","plate_5",226,"G",4,"ITGB1",98
"plate_6_226","ITGB1_98",21028,3788,0.637133865892036,"vehicle",94,"vehicle_94","plate_6",226,"G",4,"ITGB1",98
"plate_2_246","ITGB1_98",7233,2092,0.226579520697168,"vehicle",95,"vehicle_95","plate_2",246,"H",12,"ITGB1",98
"plate_3_246","ITGB1_98",6534,3051,0.458726700556766,"AG1478",139,"AG1478_139","plate_3",246,"H",12,"ITGB1",98
"plate_5_246","ITGB1_98",16272,4306,0.762527233115468,"vehicle",96,"vehicle_96","plate_5",246,"H",12,"ITGB1",98
"plate_1_162","ITGB1_98",24880,4444,0.795933188090051,"vehicle",97,"vehicle_97","plate_1",162,"A",12,"ITGB1",98
"plate_4_162","ITGB1_98",46912,4336,0.769789397240378,"vehicle",98,"vehicle_98","plate_4",162,"A",12,"ITGB1",98
"plate_6_162","ITGB1_98",3837,2221,0.257806826434277,"AG1478",140,"AG1478_140","plate_6",162,"A",12,"ITGB1",98
"plate_2_152","ITGB1_98",22023,3979,0.683369644153958,"vehicle",99,"vehicle_99","plate_2",152,"A",2,"ITGB1",98
"plate_5_152","ITGB1_98",15341,3565,0.583151779230211,"AG1478",141,"AG1478_141","plate_5",152,"A",2,"ITGB1",98
"plate_1_239","ITGB1_98",10202,3206,0.496247881868797,"AG1478",142,"AG1478_142","plate_1",239,"H",5,"ITGB1",98
"plate_6_239","ITGB1_98",8411,3044,0.457032195594287,"AG1478",143,"AG1478_143","plate_6",239,"H",5,"ITGB1",98
"plate_1_243","ITGB1_98",26738,3325,0.525054466230937,"vehicle",100,"vehicle_100","plate_1",243,"H",9,"ITGB1",98
"plate_2_164","ITGB1_98",7062,3140,0.480271120793997,"AG1478",144,"AG1478_144","plate_2",164,"B",2,"ITGB1",98
"plate_3_164","ITGB1_98",27541,4099,0.712418300653595,"vehicle",101,"vehicle_101","plate_3",164,"B",2,"ITGB1",98
"plate_1_158","ITGB1_98",10308,2943,0.432582909707093,"AG1478",145,"AG1478_145","plate_1",158,"A",8,"ITGB1",98
"plate_4_158","ITGB1_98",5250,2711,0.376422173807795,"AG1478",146,"AG1478_146","plate_4",158,"A",8,"ITGB1",98
"plate_5_158","ITGB1_98",16696,3630,0.598886468167514,"vehicle",102,"vehicle_102","plate_5",158,"A",8,"ITGB1",98
"plate_2_225","ITGB1_98",8183,3256,0.508351488743646,"vehicle",103,"vehicle_103","plate_2",225,"G",3,"ITGB1",98
"plate_3_225","ITGB1_98",22869,3806,0.641491164366981,"vehicle",104,"vehicle_104","plate_3",225,"G",3,"ITGB1",98
"plate_6_225","ITGB1_98",4733,2757,0.387557492132656,"AG1478",147,"AG1478_147","plate_6",225,"G",3,"ITGB1",98
"plate_1_215","ITGB1_98",15544,3432,0.550956184943113,"vehicle",105,"vehicle_105","plate_1",215,"F",5,"ITGB1",98
"plate_2_215","ITGB1_98",6629,2642,0.359719196320504,"AG1478",148,"AG1478_148","plate_2",215,"F",5,"ITGB1",98
"plate_4_215","ITGB1_98",7479,2676,0.367949648995401,"AG1478",149,"AG1478_149","plate_4",215,"F",5,"ITGB1",98
"plate_5_215","ITGB1_98",7890,2815,0.40159767610748,"AG1478",150,"AG1478_150","plate_5",215,"F",5,"ITGB1",98
"plate_6_215","ITGB1_98",11478,3949,0.676107480029049,"vehicle",106,"vehicle_106","plate_6",215,"F",5,"ITGB1",98
"plate_1_196","ITGB1_98",39410,3982,0.684095860566449,"vehicle",107,"vehicle_107","plate_1",196,"D",10,"ITGB1",98
"plate_6_196","ITGB1_98",20748,4283,0.756959573953038,"vehicle",108,"vehicle_108","plate_6",196,"D",10,"ITGB1",98
"plate_3_207","ITGB1_98",10442,3366,0.534979423868313,"AG1478",151,"AG1478_151","plate_3",207,"E",9,"ITGB1",98
"plate_4_207","ITGB1_98",49726,4580,0.828854998789639,"vehicle",109,"vehicle_109","plate_4",207,"E",9,"ITGB1",98
"plate_6_207","ITGB1_98",7803,3363,0.534253207455822,"AG1478",152,"AG1478_152","plate_6",207,"E",9,"ITGB1",98
"plate_2_245","ITGB1_98",6346,2742,0.383926410070201,"AG1478",153,"AG1478_153","plate_2",245,"H",11,"ITGB1",98
"plate_1_199","ITGB1_98",28043,4490,0.807068506414912,"vehicle",110,"vehicle_110","plate_1",199,"E",1,"ITGB1",98
"plate_3_199","ITGB1_98",15090,4372,0.778503994190269,"vehicle",111,"vehicle_111","plate_3",199,"E",1,"ITGB1",98
"plate_6_199","ITGB1_98",20233,5287,1,"vehicle",112,"vehicle_112","plate_6",199,"E",1,"ITGB1",98
"plate_1_197","ITGB1_98",6875,1605,0.108690389736141,"AG1478",154,"AG1478_154","plate_1",197,"D",11,"ITGB1",98
"plate_2_197","ITGB1_98",8652,1487,0.0801258775114984,"AG1478",155,"AG1478_155","plate_2",197,"D",11,"ITGB1",98
"plate_6_197","ITGB1_98",9828,2782,0.39360929557008,"vehicle",113,"vehicle_113","plate_6",197,"D",11,"ITGB1",98
"plate_3_229","ITGB1_98",12598,3454,0.556281771968047,"AG1478",156,"AG1478_156","plate_3",229,"G",7,"ITGB1",98
"plate_4_229","ITGB1_98",7588,2748,0.385378842895183,"AG1478",157,"AG1478_157","plate_4",229,"G",7,"ITGB1",98
"plate_6_229","ITGB1_98",12289,3953,0.677075768579037,"vehicle",114,"vehicle_114","plate_6",229,"G",7,"ITGB1",98
"plate_1_233","ITGB1_98",31719,4347,0.772452190752844,"vehicle",115,"vehicle_115","plate_1",233,"G",11,"ITGB1",98
"plate_3_233","ITGB1_98",6893,3358,0.533042846768337,"AG1478",158,"AG1478_158","plate_3",233,"G",11,"ITGB1",98
"plate_4_233","ITGB1_98",6478,2812,0.400871459694989,"AG1478",159,"AG1478_159","plate_4",233,"G",11,"ITGB1",98
"plate_5_233","ITGB1_98",6661,2945,0.433067053982087,"AG1478",160,"AG1478_160","plate_5",233,"G",11,"ITGB1",98
"plate_3_242","ITGB1_98",11228,3205,0.4960058097313,"AG1478",161,"AG1478_161","plate_3",242,"H",8,"ITGB1",98
"plate_1_234","ITGB1_98",17381,3921,0.669329460179133,"vehicle",116,"vehicle_116","plate_1",234,"G",12,"ITGB1",98
"plate_2_234","ITGB1_98",11957,2810,0.400387315419995,"vehicle",117,"vehicle_117","plate_2",234,"G",12,"ITGB1",98
"plate_3_234","ITGB1_98",9416,3035,0.454853546356814,"AG1478",162,"AG1478_162","plate_3",234,"G",12,"ITGB1",98
"plate_2_193","ITGB1_98",21418,4258,0.750907770515614,"vehicle",118,"vehicle_118","plate_2",193,"D",7,"ITGB1",98
"plate_4_193","ITGB1_98",8817,2467,0.317356572258533,"AG1478",163,"AG1478_163","plate_4",193,"D",7,"ITGB1",98
"plate_5_193","ITGB1_98",7556,3344,0.529653836843379,"AG1478",164,"AG1478_164","plate_5",193,"D",7,"ITGB1",98
"plate_1_171","MAPK-p38-p2_53",107,37,0.403225806451613,"vehicle",1,"vehicle_1","plate_1",171,"B",9,"MAPK-p38-p2",53
"plate_5_171","MAPK-p38-p2_53",263,34,0.354838709677419,"vehicle",2,"vehicle_2","plate_5",171,"B",9,"MAPK-p38-p2",53
"plate_6_171","MAPK-p38-p2_53",205,29,0.274193548387097,"vehicle",3,"vehicle_3","plate_6",171,"B",9,"MAPK-p38-p2",53
"plate_1_169","MAPK-p38-p2_53",120,42,0.483870967741935,"vehicle",4,"vehicle_4","plate_1",169,"B",7,"MAPK-p38-p2",53
"plate_2_169","MAPK-p38-p2_53",101,24,0.193548387096774,"AG1478",1,"AG1478_1","plate_2",169,"B",7,"MAPK-p38-p2",53
"plate_4_169","MAPK-p38-p2_53",67,25,0.209677419354839,"AG1478",2,"AG1478_2","plate_4",169,"B",7,"MAPK-p38-p2",53
"plate_6_169","MAPK-p38-p2_53",57,15,0.0483870967741935,"vehicle",5,"vehicle_5","plate_6",169,"B",7,"MAPK-p38-p2",53
"plate_4_172","MAPK-p38-p2_53",118,33,0.338709677419355,"AG1478",3,"AG1478_3","plate_4",172,"B",10,"MAPK-p38-p2",53
"plate_5_172","MAPK-p38-p2_53",73,29,0.274193548387097,"AG1478",4,"AG1478_4","plate_5",172,"B",10,"MAPK-p38-p2",53
"plate_1_186","MAPK-p38-p2_53",253,38,0.419354838709677,"AG1478",5,"AG1478_5","plate_1",186,"C",12,"MAPK-p38-p2",53
"plate_3_186","MAPK-p38-p2_53",159,40,0.451612903225806,"AG1478",6,"AG1478_6","plate_3",186,"C",12,"MAPK-p38-p2",53
"plate_5_186","MAPK-p38-p2_53",108,29,0.274193548387097,"AG1478",7,"AG1478_7","plate_5",186,"C",12,"MAPK-p38-p2",53
"plate_1_156","MAPK-p38-p2_53",83,29,0.274193548387097,"AG1478",8,"AG1478_8","plate_1",156,"A",6,"MAPK-p38-p2",53
"plate_3_156","MAPK-p38-p2_53",68,31,0.306451612903226,"AG1478",9,"AG1478_9","plate_3",156,"A",6,"MAPK-p38-p2",53
"plate_4_156","MAPK-p38-p2_53",234,33,0.338709677419355,"vehicle",6,"vehicle_6","plate_4",156,"A",6,"MAPK-p38-p2",53
"plate_5_156","MAPK-p38-p2_53",137,41,0.467741935483871,"AG1478",10,"AG1478_10","plate_5",156,"A",6,"MAPK-p38-p2",53
"plate_1_154","MAPK-p38-p2_53",154,35,0.370967741935484,"AG1478",11,"AG1478_11","plate_1",154,"A",4,"MAPK-p38-p2",53
"plate_2_154","MAPK-p38-p2_53",62,39,0.435483870967742,"AG1478",12,"AG1478_12","plate_2",154,"A",4,"MAPK-p38-p2",53
"plate_4_154","MAPK-p38-p2_53",90,39,0.435483870967742,"AG1478",13,"AG1478_13","plate_4",154,"A",4,"MAPK-p38-p2",53
"plate_5_154","MAPK-p38-p2_53",143,28,0.258064516129032,"vehicle",7,"vehicle_7","plate_5",154,"A",4,"MAPK-p38-p2",53
"plate_1_155","MAPK-p38-p2_53",109,31,0.306451612903226,"AG1478",14,"AG1478_14","plate_1",155,"A",5,"MAPK-p38-p2",53
"plate_2_155","MAPK-p38-p2_53",152,29,0.274193548387097,"vehicle",8,"vehicle_8","plate_2",155,"A",5,"MAPK-p38-p2",53
"plate_6_155","MAPK-p38-p2_53",115,28,0.258064516129032,"AG1478",15,"AG1478_15","plate_6",155,"A",5,"MAPK-p38-p2",53
"plate_1_174","MAPK-p38-p2_53",73,30,0.290322580645161,"vehicle",9,"vehicle_9","plate_1",174,"B",12,"MAPK-p38-p2",53
"plate_3_174","MAPK-p38-p2_53",173,33,0.338709677419355,"AG1478",16,"AG1478_16","plate_3",174,"B",12,"MAPK-p38-p2",53
"plate_5_174","MAPK-p38-p2_53",88,36,0.387096774193548,"AG1478",17,"AG1478_17","plate_5",174,"B",12,"MAPK-p38-p2",53
"plate_1_183","MAPK-p38-p2_53",80,36,0.387096774193548,"AG1478",18,"AG1478_18","plate_1",183,"C",9,"MAPK-p38-p2",53
"plate_2_183","MAPK-p38-p2_53",58,30,0.290322580645161,"AG1478",19,"AG1478_19","plate_2",183,"C",9,"MAPK-p38-p2",53
"plate_5_183","MAPK-p38-p2_53",36,30,0.290322580645161,"AG1478",20,"AG1478_20","plate_5",183,"C",9,"MAPK-p38-p2",53
"plate_6_183","MAPK-p38-p2_53",63,17,0.0806451612903226,"AG1478",21,"AG1478_21","plate_6",183,"C",9,"MAPK-p38-p2",53
"plate_2_151","MAPK-p38-p2_53",71,26,0.225806451612903,"AG1478",22,"AG1478_22","plate_2",151,"A",1,"MAPK-p38-p2",53
"plate_5_151","MAPK-p38-p2_53",76,28,0.258064516129032,"AG1478",23,"AG1478_23","plate_5",151,"A",1,"MAPK-p38-p2",53
"plate_6_151","MAPK-p38-p2_53",116,25,0.209677419354839,"AG1478",24,"AG1478_24","plate_6",151,"A",1,"MAPK-p38-p2",53
"plate_1_190","MAPK-p38-p2_53",303,33,0.338709677419355,"vehicle",10,"vehicle_10","plate_1",190,"D",4,"MAPK-p38-p2",53
"plate_2_190","MAPK-p38-p2_53",57,40,0.451612903225806,"AG1478",25,"AG1478_25","plate_2",190,"D",4,"MAPK-p38-p2",53
"plate_4_190","MAPK-p38-p2_53",145,40,0.451612903225806,"AG1478",26,"AG1478_26","plate_4",190,"D",4,"MAPK-p38-p2",53
"plate_1_173","MAPK-p38-p2_53",70,25,0.209677419354839,"AG1478",27,"AG1478_27","plate_1",173,"B",11,"MAPK-p38-p2",53
"plate_2_173","MAPK-p38-p2_53",76,19,0.112903225806452,"vehicle",11,"vehicle_11","plate_2",173,"B",11,"MAPK-p38-p2",53
"plate_3_173","MAPK-p38-p2_53",115,31,0.306451612903226,"vehicle",12,"vehicle_12","plate_3",173,"B",11,"MAPK-p38-p2",53
"plate_5_173","MAPK-p38-p2_53",55,36,0.387096774193548,"vehicle",13,"vehicle_13","plate_5",173,"B",11,"MAPK-p38-p2",53
"plate_6_173","MAPK-p38-p2_53",55,32,0.32258064516129,"AG1478",28,"AG1478_28","plate_6",173,"B",11,"MAPK-p38-p2",53
"plate_1_187","MAPK-p38-p2_53",139,32,0.32258064516129,"AG1478",29,"AG1478_29","plate_1",187,"D",1,"MAPK-p38-p2",53
"plate_2_187","MAPK-p38-p2_53",154,33,0.338709677419355,"vehicle",14,"vehicle_14","plate_2",187,"D",1,"MAPK-p38-p2",53
"plate_3_187","MAPK-p38-p2_53",164,35,0.370967741935484,"vehicle",15,"vehicle_15","plate_3",187,"D",1,"MAPK-p38-p2",53
"plate_4_187","MAPK-p38-p2_53",156,32,0.32258064516129,"vehicle",16,"vehicle_16","plate_4",187,"D",1,"MAPK-p38-p2",53
"plate_5_187","MAPK-p38-p2_53",102,23,0.17741935483871,"AG1478",30,"AG1478_30","plate_5",187,"D",1,"MAPK-p38-p2",53
"plate_6_187","MAPK-p38-p2_53",127,39,0.435483870967742,"vehicle",17,"vehicle_17","plate_6",187,"D",1,"MAPK-p38-p2",53
"plate_1_178","MAPK-p38-p2_53",95,31,0.306451612903226,"AG1478",31,"AG1478_31","plate_1",178,"C",4,"MAPK-p38-p2",53
"plate_2_178","MAPK-p38-p2_53",133,47,0.564516129032258,"AG1478",32,"AG1478_32","plate_2",178,"C",4,"MAPK-p38-p2",53
"plate_1_168","MAPK-p38-p2_53",140,42,0.483870967741935,"AG1478",33,"AG1478_33","plate_1",168,"B",6,"MAPK-p38-p2",53
"plate_4_168","MAPK-p38-p2_53",270,36,0.387096774193548,"vehicle",18,"vehicle_18","plate_4",168,"B",6,"MAPK-p38-p2",53
"plate_5_168","MAPK-p38-p2_53",56,18,0.0967741935483871,"AG1478",34,"AG1478_34","plate_5",168,"B",6,"MAPK-p38-p2",53
"plate_2_185","MAPK-p38-p2_53",52,17,0.0806451612903226,"AG1478",35,"AG1478_35","plate_2",185,"C",11,"MAPK-p38-p2",53
"plate_3_185","MAPK-p38-p2_53",167,43,0.5,"vehicle",19,"vehicle_19","plate_3",185,"C",11,"MAPK-p38-p2",53
"plate_4_185","MAPK-p38-p2_53",201,42,0.483870967741935,"AG1478",36,"AG1478_36","plate_4",185,"C",11,"MAPK-p38-p2",53
"plate_5_185","MAPK-p38-p2_53",104,29,0.274193548387097,"AG1478",37,"AG1478_37","plate_5",185,"C",11,"MAPK-p38-p2",53
"plate_5_157","MAPK-p38-p2_53",109,35,0.370967741935484,"vehicle",20,"vehicle_20","plate_5",157,"A",7,"MAPK-p38-p2",53
"plate_4_181","MAPK-p38-p2_53",329,33,0.338709677419355,"vehicle",21,"vehicle_21","plate_4",181,"C",7,"MAPK-p38-p2",53
"plate_5_181","MAPK-p38-p2_53",34,26,0.225806451612903,"AG1478",38,"AG1478_38","plate_5",181,"C",7,"MAPK-p38-p2",53
"plate_1_177","MAPK-p38-p2_53",62,21,0.145161290322581,"AG1478",39,"AG1478_39","plate_1",177,"C",3,"MAPK-p38-p2",53
"plate_6_177","MAPK-p38-p2_53",38,15,0.0483870967741935,"AG1478",40,"AG1478_40","plate_6",177,"C",3,"MAPK-p38-p2",53
"plate_2_166","MAPK-p38-p2_53",100,33,0.338709677419355,"AG1478",41,"AG1478_41","plate_2",166,"B",4,"MAPK-p38-p2",53
"plate_3_166","MAPK-p38-p2_53",81,26,0.225806451612903,"vehicle",22,"vehicle_22","plate_3",166,"B",4,"MAPK-p38-p2",53
"plate_2_167","MAPK-p38-p2_53",58,17,0.0806451612903226,"AG1478",42,"AG1478_42","plate_2",167,"B",5,"MAPK-p38-p2",53
"plate_3_167","MAPK-p38-p2_53",66,32,0.32258064516129,"AG1478",43,"AG1478_43","plate_3",167,"B",5,"MAPK-p38-p2",53
"plate_4_167","MAPK-p38-p2_53",78,24,0.193548387096774,"AG1478",44,"AG1478_44","plate_4",167,"B",5,"MAPK-p38-p2",53
"plate_6_167","MAPK-p38-p2_53",105,27,0.241935483870968,"AG1478",45,"AG1478_45","plate_6",167,"B",5,"MAPK-p38-p2",53
"plate_1_192","MAPK-p38-p2_53",151,34,0.354838709677419,"vehicle",23,"vehicle_23","plate_1",192,"D",6,"MAPK-p38-p2",53
"plate_2_192","MAPK-p38-p2_53",148,31,0.306451612903226,"vehicle",24,"vehicle_24","plate_2",192,"D",6,"MAPK-p38-p2",53
"plate_3_192","MAPK-p38-p2_53",95,28,0.258064516129032,"AG1478",46,"AG1478_46","plate_3",192,"D",6,"MAPK-p38-p2",53
"plate_4_192","MAPK-p38-p2_53",80,28,0.258064516129032,"AG1478",47,"AG1478_47","plate_4",192,"D",6,"MAPK-p38-p2",53
"plate_1_188","MAPK-p38-p2_53",162,24,0.193548387096774,"AG1478",48,"AG1478_48","plate_1",188,"D",2,"MAPK-p38-p2",53
"plate_2_188","MAPK-p38-p2_53",83,39,0.435483870967742,"AG1478",49,"AG1478_49","plate_2",188,"D",2,"MAPK-p38-p2",53
"plate_4_188","MAPK-p38-p2_53",93,29,0.274193548387097,"AG1478",50,"AG1478_50","plate_4",188,"D",2,"MAPK-p38-p2",53
"plate_5_188","MAPK-p38-p2_53",145,34,0.354838709677419,"AG1478",51,"AG1478_51","plate_5",188,"D",2,"MAPK-p38-p2",53
"plate_1_191","MAPK-p38-p2_53",185,27,0.241935483870968,"vehicle",25,"vehicle_25","plate_1",191,"D",5,"MAPK-p38-p2",53
"plate_3_191","MAPK-p38-p2_53",285,25,0.209677419354839,"vehicle",26,"vehicle_26","plate_3",191,"D",5,"MAPK-p38-p2",53
"plate_4_191","MAPK-p38-p2_53",85,32,0.32258064516129,"vehicle",27,"vehicle_27","plate_4",191,"D",5,"MAPK-p38-p2",53
"plate_6_191","MAPK-p38-p2_53",135,25,0.209677419354839,"vehicle",28,"vehicle_28","plate_6",191,"D",5,"MAPK-p38-p2",53
"plate_1_189","MAPK-p38-p2_53",79,31,0.306451612903226,"AG1478",52,"AG1478_52","plate_1",189,"D",3,"MAPK-p38-p2",53
"plate_3_184","MAPK-p38-p2_53",131,25,0.209677419354839,"vehicle",29,"vehicle_29","plate_3",184,"C",10,"MAPK-p38-p2",53
"plate_2_170","MAPK-p38-p2_53",59,30,0.290322580645161,"vehicle",30,"vehicle_30","plate_2",170,"B",8,"MAPK-p38-p2",53
"plate_3_170","MAPK-p38-p2_53",80,37,0.403225806451613,"AG1478",53,"AG1478_53","plate_3",170,"B",8,"MAPK-p38-p2",53
"plate_1_179","MAPK-p38-p2_53",325,31,0.306451612903226,"vehicle",31,"vehicle_31","plate_1",179,"C",5,"MAPK-p38-p2",53
"plate_2_179","MAPK-p38-p2_53",119,30,0.290322580645161,"AG1478",54,"AG1478_54","plate_2",179,"C",5,"MAPK-p38-p2",53
"plate_4_179","MAPK-p38-p2_53",92,32,0.32258064516129,"AG1478",55,"AG1478_55","plate_4",179,"C",5,"MAPK-p38-p2",53
"plate_5_179","MAPK-p38-p2_53",240,74,1,"AG1478",56,"AG1478_56","plate_5",179,"C",5,"MAPK-p38-p2",53
"plate_6_179","MAPK-p38-p2_53",179,36,0.387096774193548,"AG1478",57,"AG1478_57","plate_6",179,"C",5,"MAPK-p38-p2",53
"plate_5_153","MAPK-p38-p2_53",287,34,0.354838709677419,"vehicle",32,"vehicle_32","plate_5",153,"A",3,"MAPK-p38-p2",53
"plate_6_153","MAPK-p38-p2_53",229,70,0.935483870967742,"AG1478",58,"AG1478_58","plate_6",153,"A",3,"MAPK-p38-p2",53
"plate_1_175","MAPK-p38-p2_53",41,12,0,"AG1478",59,"AG1478_59","plate_1",175,"C",1,"MAPK-p38-p2",53
"plate_2_175","MAPK-p38-p2_53",82,27,0.241935483870968,"AG1478",60,"AG1478_60","plate_2",175,"C",1,"MAPK-p38-p2",53
"plate_3_175","MAPK-p38-p2_53",70,28,0.258064516129032,"AG1478",61,"AG1478_61","plate_3",175,"C",1,"MAPK-p38-p2",53
"plate_5_175","MAPK-p38-p2_53",51,27,0.241935483870968,"vehicle",33,"vehicle_33","plate_5",175,"C",1,"MAPK-p38-p2",53
"plate_3_237","MAPK-p38-p2_53",120,16,0.0645161290322581,"vehicle",34,"vehicle_34","plate_3",237,"H",3,"MAPK-p38-p2",53
"plate_4_237","MAPK-p38-p2_53",160,41,0.467741935483871,"AG1478",62,"AG1478_62","plate_4",237,"H",3,"MAPK-p38-p2",53
"plate_6_237","MAPK-p38-p2_53",84,28,0.258064516129032,"AG1478",63,"AG1478_63","plate_6",237,"H",3,"MAPK-p38-p2",53
"plate_3_182","MAPK-p38-p2_53",111,28,0.258064516129032,"vehicle",35,"vehicle_35","plate_3",182,"C",8,"MAPK-p38-p2",53
"plate_5_182","MAPK-p38-p2_53",182,16,0.0645161290322581,"vehicle",36,"vehicle_36","plate_5",182,"C",8,"MAPK-p38-p2",53
"plate_1_222","MAPK-p38-p2_53",44,23,0.17741935483871,"AG1478",64,"AG1478_64","plate_1",222,"F",12,"MAPK-p38-p2",53
"plate_2_222","MAPK-p38-p2_53",47,35,0.370967741935484,"AG1478",65,"AG1478_65","plate_2",222,"F",12,"MAPK-p38-p2",53
"plate_4_222","MAPK-p38-p2_53",70,33,0.338709677419355,"AG1478",66,"AG1478_66","plate_4",222,"F",12,"MAPK-p38-p2",53
"plate_5_222","MAPK-p38-p2_53",155,34,0.354838709677419,"vehicle",37,"vehicle_37","plate_5",222,"F",12,"MAPK-p38-p2",53
"plate_2_221","MAPK-p38-p2_53",122,39,0.435483870967742,"AG1478",67,"AG1478_67","plate_2",221,"F",11,"MAPK-p38-p2",53
"plate_1_213","MAPK-p38-p2_53",168,22,0.161290322580645,"vehicle",38,"vehicle_38","plate_1",213,"F",3,"MAPK-p38-p2",53
"plate_3_213","MAPK-p38-p2_53",385,28,0.258064516129032,"vehicle",39,"vehicle_39","plate_3",213,"F",3,"MAPK-p38-p2",53
"plate_5_213","MAPK-p38-p2_53",68,29,0.274193548387097,"AG1478",68,"AG1478_68","plate_5",213,"F",3,"MAPK-p38-p2",53
"plate_6_213","MAPK-p38-p2_53",33,15,0.0483870967741935,"AG1478",69,"AG1478_69","plate_6",213,"F",3,"MAPK-p38-p2",53
"plate_2_235","MAPK-p38-p2_53",176,28,0.258064516129032,"vehicle",40,"vehicle_40","plate_2",235,"H",1,"MAPK-p38-p2",53
"plate_6_235","MAPK-p38-p2_53",130,30,0.290322580645161,"AG1478",70,"AG1478_70","plate_6",235,"H",1,"MAPK-p38-p2",53
"plate_1_176","MAPK-p38-p2_53",80,39,0.435483870967742,"AG1478",71,"AG1478_71","plate_1",176,"C",2,"MAPK-p38-p2",53
