sample_id	ab_id	treatment	ab_count_raw	ab_count_subsampled	ab_count_clr	uniquenr	treatment_uniquenr	sample_folder	well_name	plate_row	plate_column	ab_name	ab_barcode	normfactor	lib_size	ab_count_tmm
plate_2_178	ITGB1_98	AG1478	8026	2313	3.907163010547012	32	AG1478_32	plate_2	178	C	4	ITGB1	98	1.046203169346576	31615	0.2665970244109662
plate_1_168	ITGB1_98	AG1478	10141	2345	3.867457821445784	33	AG1478_33	plate_1	168	B	6	ITGB1	98	1.0792338117959859	39443	0.24674616224478552
plate_4_168	ITGB1_98	vehicle	18638	2924	3.987051201340508	18	vehicle_18	plate_4	168	B	6	ITGB1	98	1.1381426057861792	59961	0.29166647837649456
plate_5_168	ITGB1_98	AG1478	7185	2797	4.041530231272789	34	AG1478_34	plate_5	168	B	6	ITGB1	98	1.0490008499816428	22872	0.3025957486614553
plate_2_185	ITGB1_98	AG1478	5651	2577	4.008112079027381	35	AG1478_35	plate_2	185	C	11	ITGB1	98	0.9625935295330744	20671	0.307943299447186
plate_3_185	ITGB1_98	vehicle	15545	3503	4.166218849484339	19	vehicle_19	plate_3	185	C	11	ITGB1	98	1.0472045368836018	43900	0.29791425986128484
plate_4_185	ITGB1_98	AG1478	10111	1994	3.45529515051485	36	AG1478_36	plate_4	185	C	11	ITGB1	98	1.1567208377389837	51681	0.1876943450371207
plate_5_185	ITGB1_98	AG1478	7204	2236	3.819765878458872	37	AG1478_37	plate_5	185	C	11	ITGB1	98	1.099232231330606	27986	0.23730681221273606
plate_5_157	ITGB1_98	vehicle	13595	4304	4.4537026500938675	20	vehicle_20	plate_5	157	A	7	ITGB1	98	0.9483182625578842	31625	0.456439484806337
plate_4_181	ITGB1_98	vehicle	51389	4464	4.4896406227056485	21	vehicle_21	plate_4	181	C	7	ITGB1	98	0.9292876923200699	116726	0.49231233701851035
plate_5_181	ITGB1_98	AG1478	3189	2500	3.8440074931621497	38	AG1478_38	plate_5	181	C	7	ITGB1	98	1.122174390373142	12279	0.23456638748329714
plate_1_177	ITGB1_98	AG1478	7348	2796	4.134297648214248	39	AG1478_39	plate_1	177	C	3	ITGB1	98	0.9586664280287651	23696	0.33198126623736696
plate_6_177	ITGB1_98	AG1478	3869	2384	3.781229217365924	40	AG1478_40	plate_6	177	C	3	ITGB1	98	1.0659259410393689	15588	0.21892942748818936
plate_2_166	ITGB1_98	AG1478	8524	2613	4.080218650321623	41	AG1478_41	plate_2	166	B	4	ITGB1	98	0.981332587234153	29413	0.3192582625908126
plate_3_166	ITGB1_98	vehicle	9232	3426	4.207163423579741	22	vehicle_22	plate_3	166	B	4	ITGB1	98	1.028351085941911	25970	0.3054622183888952
plate_2_167	ITGB1_98	AG1478	5998	2485	4.133326706322642	42	AG1478_42	plate_2	167	B	5	ITGB1	98	0.9068236331267904	21258	0.33508549239932517
plate_3_167	ITGB1_98	AG1478	5643	2600	4.055943845896257	43	AG1478_43	plate_3	167	B	5	ITGB1	98	0.8800198263376441	20558	0.2716910444709292
plate_4_167	ITGB1_98	AG1478	8581	2550	4.012540008853822	44	AG1478_44	plate_4	167	B	5	ITGB1	98	1.0712580647326313	29459	0.2904692816951559
plate_6_167	ITGB1_98	AG1478	9789	2764	3.987661576839642	45	AG1478_45	plate_6	167	B	5	ITGB1	98	1.0283542084926676	32977	0.2747352843347739
plate_1_192	ITGB1_98	vehicle	16464	3378	4.1995217110229195	23	vehicle_23	plate_1	192	D	6	ITGB1	98	0.9515302780837223	46182	0.38317910495452373
plate_2_192	ITGB1_98	vehicle	13060	3324	4.037986338247728	24	vehicle_24	plate_2	192	D	6	ITGB1	98	1.108889917310961	39901	0.3191107853302007
plate_3_192	ITGB1_98	AG1478	5199	2162	3.725025268635772	46	AG1478_46	plate_3	192	D	6	ITGB1	98	1.0951080709700247	23414	0.1625380128019413
plate_4_192	ITGB1_98	AG1478	5679	2071	3.769579192079065	47	AG1478_47	plate_4	192	D	6	ITGB1	98	1.0460711840964194	24429	0.24079004865805395
plate_1_188	ITGB1_98	AG1478	15630	2721	4.1030168876942685	48	AG1478_48	plate_1	188	D	2	ITGB1	98	0.9198307721861241	51318	0.33963367341337836
plate_2_188	ITGB1_98	AG1478	5106	2114	3.9208021095737866	49	AG1478_49	plate_2	188	D	2	ITGB1	98	0.9577468813533035	21317	0.27403604360512157
plate_4_188	ITGB1_98	AG1478	5924	2067	3.75730147741122	50	AG1478_50	plate_4	188	D	2	ITGB1	98	1.0154995129658644	26160	0.2415551611167501
plate_5_188	ITGB1_98	AG1478	17897	3551	4.3626013876564524	51	AG1478_51	plate_5	188	D	2	ITGB1	98	0.9428175377703897	48540	0.39419873346849943
plate_1_191	ITGB1_98	vehicle	29664	4338	4.559915165890047	25	vehicle_25	plate_1	191	D	5	ITGB1	98	0.8587676707017777	67450	0.5206371885774823
plate_3_191	ITGB1_98	vehicle	43414	4519	4.6150278210366915	26	vehicle_26	plate_3	191	D	5	ITGB1	98	0.8598099679860952	94359	0.49488685121740267
plate_4_191	ITGB1_98	vehicle	11901	4139	4.423016661957956	27	vehicle_27	plate_4	191	D	5	ITGB1	98	0.9501525269794507	28967	0.450959814076465
plate_6_191	ITGB1_98	vehicle	24453	4217	4.588729109343491	28	vehicle_28	plate_6	191	D	5	ITGB1	98	0.8893217664696776	54333	0.4921454889358327
plate_1_189	ITGB1_98	AG1478	6241	2225	3.7462253413365376	52	AG1478_52	plate_1	189	D	3	ITGB1	98	1.0482463078539412	25616	0.24094002039560877
plate_3_184	ITGB1_98	vehicle	12351	3132	4.125587787442693	29	vehicle_29	plate_3	184	C	10	ITGB1	98	1.0021685782535872	36687	0.29570597679162247
plate_2_170	ITGB1_98	vehicle	9620	4190	4.488162712274196	30	vehicle_30	plate_2	170	B	8	ITGB1	98	0.917346284266218	22605	0.4878553973319055
plate_3_170	ITGB1_98	AG1478	5129	2540	3.95411411606191	53	AG1478_53	plate_3	170	B	8	ITGB1	98	1.0174049080559573	18506	0.23218775491470892
plate_1_179	ITGB1_98	vehicle	42257	4112	4.333587662866785	31	vehicle_31	plate_1	179	C	5	ITGB1	98	0.9845297979523473	101600	0.4309675462809416
plate_2_179	ITGB1_98	AG1478	12555	2725	3.9676130684528985	54	AG1478_54	plate_2	179	C	5	ITGB1	98	1.0521005269662331	43286	0.29962593048358316
plate_4_179	ITGB1_98	AG1478	7008	2214	3.809694176612985	55	AG1478_55	plate_4	179	C	5	ITGB1	98	0.975006357359101	29003	0.26638310106949775
plate_5_179	ITGB1_98	AG1478	6355	1778	3.260976052431352	56	AG1478_56	plate_5	179	C	5	ITGB1	98	1.267192657069371	36371	0.14101545698110332
plate_6_179	ITGB1_98	AG1478	16215	2467	3.960246965472463	57	AG1478_57	plate_6	179	C	5	ITGB1	98	0.9755233007679965	62488	0.2520773548971267
plate_5_153	ITGB1_98	vehicle	30172	3976	4.323789046749765	32	vehicle_32	plate_5	153	A	3	ITGB1	98	1.0504775726245477	75009	0.3860466280003172
plate_6_153	ITGB1_98	AG1478	3532	1156	2.5369062988259934	58	AG1478_58	plate_6	153	A	3	ITGB1	98	1.5824389125930993	32293	0.055193789845497034
plate_1_175	ITGB1_98	AG1478	5633	2188	3.930891740661484	59	AG1478_59	plate_1	175	C	1	ITGB1	98	0.9173790215205901	22974	0.2757893266916141
plate_2_175	ITGB1_98	AG1478	8987	2706	4.134116333392758	60	AG1478_60	plate_2	175	C	1	ITGB1	98	0.9842304595306326	29553	0.3329116752627233
plate_3_175	ITGB1_98	AG1478	7605	3046	4.25959490539202	61	AG1478_61	plate_3	175	C	1	ITGB1	98	0.8876394955726866	23324	0.3271083861874032
plate_5_175	ITGB1_98	vehicle	10444	5114	4.794363005271617	33	vehicle_33	plate_5	175	C	1	ITGB1	98	0.7711858720469643	20022	0.6795251795980276
plate_3_237	ITGB1_98	vehicle	22000	4324	4.602634195194988	34	vehicle_34	plate_3	237	H	3	ITGB1	98	0.8697427462585285	48986	0.4761443796542028
plate_4_237	ITGB1_98	AG1478	13653	2751	3.9230259879989977	62	AG1478_62	plate_4	237	H	3	ITGB1	98	1.1752340846065072	43687	0.2844791934227386
plate_6_237	ITGB1_98	AG1478	8187	2636	4.116577631570426	63	AG1478_63	plate_6	237	H	3	ITGB1	98	1.0045686575034065	27485	0.2825935974278632
plate_3_182	ITGB1_98	vehicle	22762	4814	4.703396915726359	35	vehicle_35	plate_3	182	C	8	ITGB1	98	0.7757871391561878	47416	0.5785651964856798
plate_5_182	ITGB1_98	vehicle	24995	3858	4.394474685010861	36	vehicle_36	plate_5	182	C	8	ITGB1	98	0.9719219133891216	61808	0.41921047880305157
plate_1_222	ITGB1_98	AG1478	6591	2907	4.073178238139566	64	AG1478_64	plate_1	222	F	12	ITGB1	98	0.9620986382702543	21103	0.3331459420489694
plate_2_222	ITGB1_98	AG1478	3119	2219	3.871648363173541	65	AG1478_65	plate_2	222	F	12	ITGB1	98	1.090102765859866	12152	0.2593924380598178
plate_4_222	ITGB1_98	AG1478	5058	2683	3.930775967535459	66	AG1478_66	plate_4	222	F	12	ITGB1	98	1.0390424033507557	18459	0.28227544411435895
plate_5_222	ITGB1_98	vehicle	17930	4177	4.453537912574367	37	vehicle_37	plate_5	222	F	12	ITGB1	98	0.9450384430196755	43020	0.4441524092300106
plate_2_221	ITGB1_98	AG1478	7082	2616	3.897669638916258	67	AG1478_67	plate_2	221	F	11	ITGB1	98	1.0397159340582955	26571	0.28029163788483374
plate_1_213	ITGB1_98	vehicle	32290	4507	4.693701701555564	38	vehicle_38	plate_1	213	F	3	ITGB1	98	0.81620040811317	69407	0.5785077487254763
plate_3_213	ITGB1_98	vehicle	62393	4690	4.63675705835397	39	vehicle_39	plate_3	213	F	3	ITGB1	98	0.8712054324039047	129851	0.511306790681081
plate_5_213	ITGB1_98	AG1478	7995	3163	4.241835220199214	68	AG1478_68	plate_5	213	F	3	ITGB1	98	0.9505971524135756	23268	0.3645924668482429
plate_6_213	ITGB1_98	AG1478	6422	2813	4.078068211871064	69	AG1478_69	plate_6	213	F	3	ITGB1	98	0.9940422718095139	22007	0.279641937284407
plate_2_235	ITGB1_98	vehicle	23602	4301	4.5924583817101805	40	vehicle_40	plate_2	235	H	1	ITGB1	98	0.8341740578026339	52292	0.5650158968599652
plate_6_235	ITGB1_98	AG1478	6676	2023	3.6258706811576182	70	AG1478_70	plate_6	235	H	1	ITGB1	98	1.056734788321084	30168	0.19548979489858476
plate_1_176	ITGB1_98	AG1478	6317	2654	4.036959943859923	71	AG1478_71	plate_1	176	C	2	ITGB1	98	0.9034805981151497	22849	0.3145192046034821
plate_2_176	ITGB1_98	AG1478	3465	1974	3.816589072200713	72	AG1478_72	plate_2	176	C	2	ITGB1	98	1.09316156677205	15616	0.22691969086436023
plate_3_176	ITGB1_98	vehicle	15625	4850	4.794707014647439	41	vehicle_41	plate_3	176	C	2	ITGB1	98	0.7544980970290309	32186	0.6031961710820928
plate_5_176	ITGB1_98	AG1478	9522	3555	4.387276569062297	73	AG1478_73	plate_5	176	C	2	ITGB1	98	0.8929041955835842	25693	0.41818797370769134
plate_1_231	ITGB1_98	AG1478	5486	1816	3.631669844627607	74	AG1478_74	plate_1	231	G	9	ITGB1	98	1.0022783504549824	29891	0.19163309540726897
plate_2_231	ITGB1_98	AG1478	4919	2394	4.009936549861343	75	AG1478_75	plate_2	231	G	9	ITGB1	98	1.0104387354814457	17643	0.2998687657450189
plate_3_231	ITGB1_98	vehicle	28670	4251	4.407901880566072	42	vehicle_42	plate_3	231	G	9	ITGB1	98	0.9779641784536073	65709	0.40592466865387966
plate_5_231	ITGB1_98	vehicle	18401	3894	4.380166116924076	43	vehicle_43	plate_5	231	G	9	ITGB1	98	0.9799915881966074	44953	0.4208263309069264
plate_6_231	ITGB1_98	vehicle	16932	4268	4.486241457393702	44	vehicle_44	plate_6	231	G	9	ITGB1	98	0.9798447392338595	38055	0.4401639238530668
plate_1_205	ITGB1_98	vehicle	13924	3446	4.087531929063584	45	vehicle_45	plate_1	205	E	7	ITGB1	98	1.1459030726625665	40071	0.3117564177931541
plate_2_205	ITGB1_98	AG1478	3863	2578	4.056046028160386	76	AG1478_76	plate_2	205	E	7	ITGB1	98	0.931833575652132	14279	0.3142693945903472
plate_6_205	ITGB1_98	vehicle	6088	3843	4.25568601989503	46	vehicle_46	plate_6	205	E	7	ITGB1	98	1.0325854386892503	15958	0.3555390637737179
plate_1_241	ITGB1_98	AG1478	8075	2146	3.658026796235853	77	AG1478_77	plate_1	241	H	7	ITGB1	98	1.1304518152619714	35253	0.21114243104762864
plate_4_241	ITGB1_98	AG1478	9371	2802	4.030648136580881	78	AG1478_78	plate_4	241	H	7	ITGB1	98	0.9968215972786195	30567	0.3261088602991285
plate_6_241	ITGB1_98	AG1478	10223	2543	3.8884407090987745	79	AG1478_79	plate_6	241	H	7	ITGB1	98	1.0369727167014584	37939	0.2459281691881453
plate_3_206	ITGB1_98	vehicle	31808	4640	4.703483023062216	47	vehicle_47	plate_3	206	E	8	ITGB1	98	0.8468583270876626	66302	0.5262744760528242
plate_5_206	ITGB1_98	AG1478	6095	2523	3.989917931566694	80	AG1478_80	plate_5	206	E	8	ITGB1	98	1.0383717943276438	21235	0.2795496798994414
plate_3_216	ITGB1_98	AG1478	19227	3287	4.374262652536645	81	AG1478_81	plate_3	216	F	6	ITGB1	98	0.829881675209752	53311	0.3943644985169934
plate_1_165	ITGB1_98	vehicle	49213	4333	4.612648778314102	48	vehicle_48	plate_1	165	B	3	ITGB1	98	0.9010847021945124	108236	0.5131112668205214
plate_5_165	ITGB1_98	vehicle	38142	4027	4.434825276959666	49	vehicle_49	plate_5	165	B	3	ITGB1	98	0.9702371778166762	90538	0.43733508621366773
plate_1_230	ITGB1_98	vehicle	34049	4359	4.522715833324511	50	vehicle_50	plate_1	230	G	8	ITGB1	98	0.8279641623769222	75822	0.5508891998907491
plate_2_230	ITGB1_98	AG1478	11627	2674	4.032807025693225	82	AG1478_82	plate_2	230	G	8	ITGB1	98	0.9549365898813216	39603	0.3313849506670511
plate_4_230	ITGB1_98	AG1478	13654	2433	3.9654923961954447	83	AG1478_83	plate_4	230	G	8	ITGB1	98	1.0299069570305863	48500	0.2919095812187338
plate_1_203	ITGB1_98	vehicle	12992	3947	4.339474826733485	51	vehicle_51	plate_1	203	E	5	ITGB1	98	0.9882686556514528	32264	0.4159747300759209
plate_2_203	ITGB1_98	vehicle	9393	3434	4.0910824926658	52	vehicle_52	plate_2	203	E	5	ITGB1	98	1.1395045636160608	26984	0.32942103447422755
plate_5_203	ITGB1_98	AG1478	6039	2991	4.062019541240115	84	AG1478_84	plate_5	203	E	5	ITGB1	98	1.0452626950746668	19261	0.3030884591679115
plate_3_209	ITGB1_98	vehicle	23928	4102	4.468926248097061	53	vehicle_53	plate_3	209	E	11	ITGB1	98	0.9133690052432726	58358	0.4086861715533671
plate_4_209	ITGB1_98	AG1478	13483	3209	4.256342621368252	85	AG1478_85	plate_4	209	E	11	ITGB1	98	1.0132742173676685	38449	0.36463729452040955
plate_5_209	ITGB1_98	vehicle	14805	3949	4.320852331780393	54	vehicle_54	plate_5	209	E	11	ITGB1	98	1.018355422463667	37047	0.39555463802689095
plate_5_240	ITGB1_98	vehicle	9074	3252	3.9553429111225338	55	vehicle_55	plate_5	240	H	6	ITGB1	98	1.2610563852449819	27951	0.26056485451506584
plate_4_223	ITGB1_98	AG1478	9926	2217	3.853591776182971	86	AG1478_86	plate_4	223	G	1	ITGB1	98	1.0860292786347399	38856	0.2537791124599058
plate_2_236	ITGB1_98	AG1478	7685	2873	4.1583872786896166	87	AG1478_87	plate_2	236	H	2	ITGB1	98	0.8972277762644826	25572	0.3588889252933672
plate_4_236	ITGB1_98	vehicle	2493	2043	3.2997505403374605	56	vehicle_56	plate_4	236	H	2	ITGB1	98	1.4795187527813445	12104	0.1577696824466227
plate_5_236	ITGB1_98	AG1478	5295	2349	3.8802007382353727	88	AG1478_88	plate_5	236	H	2	ITGB1	98	1.029916477855521	21131	0.24643126098474438
plate_1_159	ITGB1_98	AG1478	17487	2838	4.123602616774264	89	AG1478_89	plate_1	159	A	9	ITGB1	98	0.9719759125381278	55862	0.33058164229842407
plate_2_159	ITGB1_98	vehicle	13807	4213	4.456493452886283	57	vehicle_57	plate_2	159	A	9	ITGB1	98	0.9953061622198365	32505	0.45071024030322937
plate_5_159	ITGB1_98	AG1478	5060	2503	3.880264203934707	90	AG1478_90	plate_5	159	A	9	ITGB1	98	1.083977419540452	19498	0.2425391113562467
plate_6_159	ITGB1_98	AG1478	3364	2643	4.060380761845907	91	AG1478_91	plate_6	159	A	9	ITGB1	98	0.9739204177580079	11838	0.2778558154875233
plate_4_219	ITGB1_98	vehicle	40472	3964	4.381437423675292	58	vehicle_58	plate_4	219	F	9	ITGB1	98	0.9382926719562572	97873	0.45926943950458343
plate_5_219	ITGB1_98	vehicle	47750	4021	4.374581262348213	59	vehicle_59	plate_5	219	F	9	ITGB1	98	0.9650601541624559	117314	0.4248939044168289
plate_6_219	ITGB1_98	vehicle	15560	4399	4.562503077148016	60	vehicle_60	plate_6	219	F	9	ITGB1	98	0.9030374575666092	34664	0.48315541261873224
plate_1_212	ITGB1_98	vehicle	26810	4311	4.472331049168104	61	vehicle_61	plate_1	212	F	2	ITGB1	98	0.9876373159523845	60810	0.4549169312863089
plate_2_212	ITGB1_98	vehicle	27448	4355	4.492240862424968	62	vehicle_62	plate_2	212	F	2	ITGB1	98	0.9261927236628946	62486	0.4982126871333008
plate_4_212	ITGB1_98	AG1478	6745	2095	3.7396100796278153	92	AG1478_92	plate_4	212	F	2	ITGB1	98	0.9223382803708733	31301	0.2521915305162302
plate_2_238	ITGB1_98	AG1478	12809	2653	3.954882210808627	93	AG1478_93	plate_2	238	H	4	ITGB1	98	1.1155749980815124	45468	0.27647025494586014
plate_4_238	ITGB1_98	AG1478	7963	3134	4.053393181419631	94	AG1478_94	plate_4	238	H	4	ITGB1	98	1.0976747145111263	24724	0.31197525224326916
plate_5_238	ITGB1_98	vehicle	8704	3493	4.247779220372433	63	vehicle_63	plate_5	238	H	4	ITGB1	98	1.0441083583725506	23621	0.35604924534226895
plate_6_238	ITGB1_98	AG1478	5735	3227	4.26180868315672	95	AG1478_95	plate_6	238	H	4	ITGB1	98	0.9198431895443863	16886	0.35530319528274334
plate_2_232	ITGB1_98	AG1478	9017	2693	4.1065333616703255	96	AG1478_96	plate_2	232	G	10	ITGB1	98	0.9925763257612379	30259	0.3241643780946747
plate_3_232	ITGB1_98	AG1478	8424	2855	4.1555173266361045	97	AG1478_97	plate_3	232	G	10	ITGB1	98	0.9782863631442258	26831	0.2807095360749615
plate_5_232	ITGB1_98	AG1478	9452	2742	3.946857701083568	98	AG1478_98	plate_5	232	G	10	ITGB1	98	1.1231647374969236	33224	0.2564262551001803
plate_2_180	ITGB1_98	vehicle	18551	4320	4.5412520017508875	64	vehicle_64	plate_2	180	C	6	ITGB1	98	0.8597821964213048	42012	0.5375185833475928
plate_3_180	ITGB1_98	AG1478	11256	3205	4.238276528421741	99	AG1478_99	plate_3	180	C	6	ITGB1	98	1.0375990300700209	31950	0.2993100147097903
plate_5_180	ITGB1_98	vehicle	35318	4775	4.651969348707297	65	vehicle_65	plate_5	180	C	6	ITGB1	98	0.816464964949675	73472	0.591888070488618
plate_6_180	ITGB1_98	AG1478	13666	2848	4.296256360364572	100	AG1478_100	plate_6	180	C	6	ITGB1	98	0.9395543365927731	39903	0.35059050850486106
plate_2_204	ITGB1_98	vehicle	33181	3615	4.2977830443812675	66	vehicle_66	plate_2	204	E	6	ITGB1	98	0.8859994787151864	87084	0.45399033291550145
plate_3_204	ITGB1_98	vehicle	51031	4856	4.626008572425903	67	vehicle_67	plate_3	204	E	6	ITGB1	98	0.9016684435364537	104477	0.5014852842026528
plate_5_204	ITGB1_98	vehicle	37837	4295	4.426667791576408	68	vehicle_68	plate_5	204	E	6	ITGB1	98	0.9792934752591202	88167	0.4413558795592472
plate_6_204	ITGB1_98	AG1478	3318	1845	3.383663815573203	101	AG1478_101	plate_6	204	E	6	ITGB1	98	1.290827392120117	18035	0.12860204749035206
plate_2_210	ITGB1_98	AG1478	9631	2874	4.141876073900367	102	AG1478_102	plate_2	210	E	12	ITGB1	98	0.9542605075940545	30911	0.35044779527361536
plate_3_210	ITGB1_98	AG1478	8404	3176	4.079206078429576	103	AG1478_103	plate_3	210	E	12	ITGB1	98	1.0878833494890303	26265	0.2538968921268364
plate_4_210	ITGB1_98	vehicle	26017	4715	4.641942743769638	69	vehicle_69	plate_4	210	E	12	ITGB1	98	0.8922233659738914	54166	0.5568991540827982
plate_5_210	ITGB1_98	AG1478	9488	2413	4.032599687648922	104	AG1478_104	plate_5	210	E	12	ITGB1	98	1.0327078216033094	31983	0.2903921419324525
plate_6_210	ITGB1_98	vehicle	14164	4062	4.4758556966860255	70	vehicle_70	plate_6	210	E	12	ITGB1	98	0.9068629983639528	33013	0.4591835736822025
plate_1_224	ITGB1_98	AG1478	4879	1478	3.0535420328885134	105	AG1478_105	plate_1	224	G	2	ITGB1	98	1.179562610922557	32777	0.1347113491400409
plate_2_224	ITGB1_98	vehicle	13604	3687	4.27268246358086	71	vehicle_71	plate_2	224	G	2	ITGB1	98	1.0064533636989312	35496	0.40473866648424295
plate_6_224	ITGB1_98	vehicle	26934	4389	4.584798239063272	72	vehicle_72	plate_6	224	G	2	ITGB1	98	0.8607141467828604	61120	0.49806328520691684
plate_2_228	ITGB1_98	AG1478	12314	2348	4.004351190934639	106	AG1478_106	plate_2	228	G	6	ITGB1	98	1.0102398131400672	42898	0.3080850708024242
plate_4_228	ITGB1_98	vehicle	31549	3896	4.376227157276849	73	vehicle_73	plate_4	228	G	6	ITGB1	98	0.9621567107912693	77763	0.4402231416130286
plate_5_228	ITGB1_98	vehicle	6842	3531	4.119323174747499	74	vehicle_74	plate_5	228	G	6	ITGB1	98	1.1660241399691114	18996	0.3120270233453083
plate_6_228	ITGB1_98	vehicle	15453	4159	4.45558653113507	75	vehicle_75	plate_6	228	G	6	ITGB1	98	0.9380383418598752	36385	0.438838574822147
plate_2_201	ITGB1_98	AG1478	2625	2174	3.689746445345686	107	AG1478_107	plate_2	201	E	3	ITGB1	98	1.1030018264818702	12112	0.22043017172765098
plate_4_201	ITGB1_98	AG1478	4556	2507	3.9768639866203728	108	AG1478_108	plate_4	201	E	3	ITGB1	98	0.9267786438678276	16803	0.31112288531716265
plate_5_201	ITGB1_98	AG1478	9736	3363	4.318924900872889	109	AG1478_109	plate_5	201	E	3	ITGB1	98	0.9677628520464714	26586	0.3815367788782602
plate_6_201	ITGB1_98	AG1478	7263	2807	4.172921406270845	110	AG1478_110	plate_6	201	E	3	ITGB1	98	0.9988072472360475	22749	0.30572475724089787
plate_1_211	ITGB1_98	AG1478	13870	2943	4.049101137420644	111	AG1478_111	plate_1	211	F	1	ITGB1	98	1.0029709032572565	46343	0.3069203415468726
plate_2_211	ITGB1_98	vehicle	32200	3474	4.2751226764446875	76	vehicle_76	plate_2	211	F	1	ITGB1	98	0.8206460467085822	89787	0.4609467607901622
plate_4_211	ITGB1_98	vehicle	19246	4021	4.443212814842282	77	vehicle_77	plate_4	211	F	1	ITGB1	98	0.9273288534795636	46534	0.4645603990540519
plate_2_220	ITGB1_98	AG1478	9960	2333	3.7928128984009826	112	AG1478_112	plate_2	220	F	10	ITGB1	98	1.1096763548828514	40528	0.24540803074027512
plate_5_220	ITGB1_98	vehicle	23845	4229	4.542999468176012	78	vehicle_78	plate_5	220	F	10	ITGB1	98	0.8927421105495619	53736	0.5001869971641537
plate_6_220	ITGB1_98	AG1478	11802	2815	4.0391707984769285	113	AG1478_113	plate_6	220	F	10	ITGB1	98	1.0508402130552978	40044	0.26654352447736435
plate_1_214	ITGB1_98	AG1478	14931	2415	3.8268251660510817	114	AG1478_114	plate_1	214	F	4	ITGB1	98	1.1539287525114634	58873	0.22829960960370407
plate_2_214	ITGB1_98	vehicle	14617	4154	4.421707278082738	79	vehicle_79	plate_2	214	F	4	ITGB1	98	0.9603632806167947	35240	0.45584521386355137
plate_5_214	ITGB1_98	AG1478	4181	1897	3.3020960835658713	115	AG1478_115	plate_5	214	F	4	ITGB1	98	1.4667571195740137	21454	0.1359961998943977
plate_2_202	ITGB1_98	AG1478	10001	2787	4.0243137562448785	116	AG1478_116	plate_2	202	E	4	ITGB1	98	0.971061905746527	34236	0.32476633700011964
plate_4_202	ITGB1_98	vehicle	10123	3830	4.332648744240353	80	vehicle_80	plate_4	202	E	4	ITGB1	98	1.0207382574881323	25669	0.404913323507827
plate_5_202	ITGB1_98	vehicle	15189	3828	4.253424321228609	81	vehicle_81	plate_5	202	E	4	ITGB1	98	1.0191232299562791	39387	0.3815289029385768
plate_3_218	ITGB1_98	AG1478	6837	2766	3.8434814568894593	117	AG1478_117	plate_3	218	F	8	ITGB1	98	1.1341153047442265	25207	0.19893496939024566
plate_5_218	ITGB1_98	vehicle	21346	3880	4.21798442404587	82	vehicle_82	plate_5	218	F	8	ITGB1	98	1.080462546212142	55406	0.35970451399528697
plate_4_198	ITGB1_98	vehicle	4648	4648	4.544575198206646	83	vehicle_83	plate_4	198	D	12	ITGB1	98	1.1706737214267178	10107	0.41139191366865796
plate_1_244	ITGB1_98	vehicle	15081	3953	4.291042931568333	84	vehicle_84	plate_1	244	H	10	ITGB1	98	1.0397958956406834	37484	0.3954500975670489
plate_3_244	ITGB1_98	AG1478	9911	2740	3.873297938707025	118	AG1478_118	plate_3	244	H	10	ITGB1	98	1.1630378370296557	35150	0.2022123719175728
plate_4_244	ITGB1_98	vehicle	35450	3477	4.21033028540849	85	vehicle_85	plate_4	244	H	10	ITGB1	98	1.0815744539257515	94442	0.3656109683410481
plate_5_244	ITGB1_98	AG1478	5357	2620	3.9212037841310297	119	AG1478_119	plate_5	244	H	10	ITGB1	98	1.0230292336056146	19065	0.27779112402010026
plate_1_194	ITGB1_98	AG1478	15791	2481	4.082543962409859	120	AG1478_120	plate_1	194	D	8	ITGB1	98	0.9536816391930582	54209	0.31396305653991247
plate_2_194	ITGB1_98	AG1478	6801	3238	4.218756951161144	121	AG1478_121	plate_2	194	D	8	ITGB1	98	0.9704983097877486	19920	0.37573582274185147
plate_3_194	ITGB1_98	AG1478	15605	3006	4.2206054911715825	122	AG1478_122	plate_3	194	D	8	ITGB1	98	0.9149237930762195	47511	0.318767630825868
plate_4_194	ITGB1_98	AG1478	8645	2916	4.193880645317527	123	AG1478_123	plate_4	194	D	8	ITGB1	98	0.9919643932097411	27158	0.33945993945556846
plate_5_194	ITGB1_98	AG1478	4299	1497	2.991175042433138	124	AG1478_124	plate_5	194	D	8	ITGB1	98	1.4615492726417967	29954	0.10132746541495512
plate_1_227	ITGB1_98	AG1478	8453	2675	4.013485167788643	125	AG1478_125	plate_1	227	G	5	ITGB1	98	1.0721097208292254	28864	0.2816755451172104
plate_3_227	ITGB1_98	vehicle	35702	3495	4.230796927074708	86	vehicle_86	plate_3	227	G	5	ITGB1	98	0.9723996600917896	96014	0.34217156812134825
plate_6_227	ITGB1_98	vehicle	52591	4784	4.64409832854197	87	vehicle_87	plate_6	227	G	5	ITGB1	98	0.8956459941022327	109992	0.519920194191288
plate_3_200	ITGB1_98	AG1478	3396	2369	3.784907134538683	126	AG1478_126	plate_3	200	E	2	ITGB1	98	1.1431366396696192	13654	0.17735102951725193
plate_4_200	ITGB1_98	vehicle	17078	3378	4.128000206112663	88	vehicle_88	plate_4	200	E	2	ITGB1	98	1.0825357975726706	49128	0.33967764053081406
plate_5_200	ITGB1_98	AG1478	10989	2588	3.942391124059651	127	AG1478_127	plate_5	200	E	2	ITGB1	98	1.0082010621164164	40756	0.2705660076380226
