	sample_id	treatment	ab_count_tmm	ab_name
5178	plate_5_222	vehicle	0.0014617178818657	Jak1-p
5180	plate_1_213	vehicle	0.0015320635099248	Jak1-p
5181	plate_3_213	vehicle	0.0015402948050581	Jak1-p
5182	plate_5_213	AG1478	0.0017364863920701	Jak1-p
5184	plate_2_235	vehicle	0.0016857320040928	Jak1-p
5191	plate_2_231	AG1478	0.0012438468830699	Jak1-p
5192	plate_3_231	vehicle	0.001885143743123	Jak1-p
5193	plate_5_231	vehicle	0.0020156589518329	Jak1-p
5194	plate_6_231	vehicle	0.0014955803112408	Jak1-p
5195	plate_1_205	vehicle	0.0016037789650456	Jak1-p
5196	plate_2_205	AG1478	0.0018516441313878	Jak1-p
5197	plate_6_205	vehicle	0.002023245031096	Jak1-p
5198	plate_1_241	AG1478	0.0019963142343119	Jak1-p
5199	plate_4_241	AG1478	0.0021556746436327	Jak1-p
5200	plate_6_241	AG1478	0.0019523667001792	Jak1-p
5201	plate_3_206	vehicle	0.0016407140996016	Jak1-p
5202	plate_5_206	AG1478	0.0020590180336165	Jak1-p
5205	plate_5_165	vehicle	0.00179370684497	Jak1-p
5206	plate_1_230	vehicle	0.0021166213516825	Jak1-p
5207	plate_2_230	AG1478	0.0021451731937833	Jak1-p
5208	plate_4_230	AG1478	0.0016184248119061	Jak1-p
5209	plate_1_203	vehicle	0.001832979180859	Jak1-p
5210	plate_2_203	vehicle	0.0012635123836346	Jak1-p
5212	plate_3_209	vehicle	0.0012967001371148	Jak1-p
5213	plate_4_209	AG1478	0.0016251837222754	Jak1-p
5214	plate_5_209	vehicle	0.0016727553563067	Jak1-p
5216	plate_4_223	AG1478	0.0018762673351511	Jak1-p
5217	plate_2_236	AG1478	0.0015973848185146	Jak1-p
5219	plate_5_236	AG1478	0.0013495175507086	Jak1-p
5220	plate_1_159	AG1478	0.0019109614102244	Jak1-p
5221	plate_2_159	vehicle	0.0017830717816414	Jak1-p
5222	plate_5_159	AG1478	0.0022380193438958	Jak1-p
5224	plate_4_219	vehicle	0.0017099518698041	Jak1-p
5225	plate_5_219	vehicle	0.0017694455473934	Jak1-p
5227	plate_1_212	vehicle	0.0017123224210443	Jak1-p
5228	plate_2_212	vehicle	0.0014008509345672	Jak1-p
5230	plate_2_238	AG1478	0.0021648049236027	Jak1-p
5231	plate_4_238	AG1478	0.0009885083608191856	Jak1-p
5232	plate_5_238	vehicle	0.0022578674204066	Jak1-p
5233	plate_6_238	AG1478	0.0020163934246581	Jak1-p
5234	plate_2_232	AG1478	0.0018952987447805	Jak1-p
5235	plate_3_232	AG1478	0.0014118086980191	Jak1-p
5236	plate_5_232	AG1478	0.0018775663010569	Jak1-p
5237	plate_2_180	vehicle	0.0020569857722146	Jak1-p
5238	plate_3_180	AG1478	0.001057964930685	Jak1-p
5239	plate_5_180	vehicle	0.0013091429579274	Jak1-p
5240	plate_6_180	AG1478	0.0014342458445659	Jak1-p
5241	plate_2_204	vehicle	0.0017768874884698	Jak1-p
5242	plate_3_204	vehicle	0.0017961854206781	Jak1-p
5243	plate_5_204	vehicle	0.001591376699211	Jak1-p
5244	plate_6_204	AG1478	0.0013092304207347	Jak1-p
5245	plate_2_210	AG1478	0.0013892569678417	Jak1-p
5246	plate_3_210	AG1478	0.0018570803955925	Jak1-p
5247	plate_4_210	vehicle	0.0015500529908272	Jak1-p
5248	plate_5_210	AG1478	0.0016832587243607	Jak1-p
5249	plate_6_210	vehicle	0.0014234613725202	Jak1-p
5251	plate_2_224	vehicle	0.0019129787707156	Jak1-p
5252	plate_6_224	vehicle	0.0018454320694243	Jak1-p
5253	plate_2_228	AG1478	0.0021127707612859	Jak1-p
5255	plate_5_228	vehicle	0.0018696278605209	Jak1-p
5256	plate_6_228	vehicle	0.0012804438920945	Jak1-p
5257	plate_2_201	AG1478	0.0022180232883157	Jak1-p
5259	plate_5_201	AG1478	0.0017024252909415	Jak1-p
5260	plate_6_201	AG1478	0.0012088572975633	Jak1-p
5261	plate_1_211	AG1478	0.0019932875088882	Jak1-p
5263	plate_4_211	vehicle	0.0019497196810241	Jak1-p
5264	plate_2_220	AG1478	0.0017209049586376	Jak1-p
5265	plate_5_220	vehicle	0.0015055258712341	Jak1-p
5266	plate_6_220	AG1478	0.0019217222783911	Jak1-p
5267	plate_1_214	AG1478	0.0017803584488445	Jak1-p
5268	plate_2_214	vehicle	0.0013749888356586	Jak1-p
5271	plate_4_202	vehicle	0.0015979174083139	Jak1-p
5273	plate_3_218	AG1478	0.0022759085852784	Jak1-p
5274	plate_5_218	vehicle	0.0018628617010687	Jak1-p
5276	plate_1_244	vehicle	0.0015020768702502	Jak1-p
5277	plate_3_244	AG1478	0.0021303384803389	Jak1-p
5278	plate_4_244	vehicle	0.0016308528343807	Jak1-p
5280	plate_1_194	AG1478	0.0020449918526976	Jak1-p
5281	plate_2_194	AG1478	0.0025873825331876	Jak1-p
5282	plate_3_194	AG1478	0.0020726427005012	Jak1-p
5283	plate_4_194	AG1478	0.0011817341893515	Jak1-p
5284	plate_5_194	AG1478	0.0021874996294903	Jak1-p
5285	plate_1_227	AG1478	0.0015650908569915	Jak1-p
5286	plate_3_227	vehicle	0.0017801866404008	Jak1-p
5287	plate_6_227	vehicle	0.0015635041794169	Jak1-p
5288	plate_3_200	AG1478	0.001924242539863	Jak1-p
5289	plate_4_200	vehicle	0.001667858286201	Jak1-p
5290	plate_5_200	AG1478	0.0020071500656768	Jak1-p
5292	plate_5_163	AG1478	0.0016269201559491	Jak1-p
5293	plate_3_217	AG1478	0.0023580469860996	Jak1-p
5294	plate_5_217	AG1478	0.0017537663642416	Jak1-p
5295	plate_6_217	vehicle	0.0011069012310349	Jak1-p
5296	plate_4_195	AG1478	0.0013056218770306	Jak1-p
5297	plate_6_195	vehicle	0.0016125226255757	Jak1-p
5298	plate_1_160	AG1478	0.0011843870064488	Jak1-p
5299	plate_4_160	AG1478	0.0019072559419153	Jak1-p
5300	plate_5_160	vehicle	0.0015819744034838	Jak1-p
5301	plate_6_160	AG1478	0.0022327246381688	Jak1-p
5304	plate_2_226	AG1478	0.0022259921598793	Jak1-p
5305	plate_4_226	vehicle	0.0015663008837539	Jak1-p
5306	plate_5_226	AG1478	0.0016053400537411	Jak1-p
5311	plate_1_162	vehicle	0.001975870382372	Jak1-p
5312	plate_4_162	vehicle	0.0016756943080946	Jak1-p
5314	plate_2_152	vehicle	0.0019776757985218	Jak1-p
5319	plate_2_164	AG1478	0.0019522976527606	Jak1-p
5320	plate_3_164	vehicle	0.001826479193888	Jak1-p
5321	plate_1_158	AG1478	0.0017403268229664	Jak1-p
5322	plate_4_158	AG1478	0.0022196827970335	Jak1-p
5323	plate_5_158	vehicle	0.0018975088936244	Jak1-p
5324	plate_2_225	vehicle	0.0014997967155669	Jak1-p
5325	plate_3_225	vehicle	0.0012642917367226	Jak1-p
5327	plate_1_215	vehicle	0.0020597867601586	Jak1-p
5328	plate_2_215	AG1478	0.0013954449106656	Jak1-p
5329	plate_4_215	AG1478	0.0013565304559407	Jak1-p
5330	plate_5_215	AG1478	0.0015749848491482	Jak1-p
5331	plate_6_215	vehicle	0.0018119305213499	Jak1-p
5332	plate_1_196	vehicle	0.0022978212901354	Jak1-p
5333	plate_6_196	vehicle	0.0018992183662781	Jak1-p
5334	plate_3_207	AG1478	0.001277444756837	Jak1-p
5335	plate_4_207	vehicle	0.0014254432894203	Jak1-p
5336	plate_6_207	AG1478	0.0012397293569115	Jak1-p
5338	plate_1_199	vehicle	0.0014108296210991	Jak1-p
5339	plate_3_199	vehicle	0.0015192823403306	Jak1-p
5341	plate_1_197	AG1478	0.0022064004450734	Jak1-p
5344	plate_3_229	AG1478	0.0017911936930417	Jak1-p
5345	plate_4_229	AG1478	0.0015464331633907	Jak1-p
5346	plate_6_229	vehicle	0.0016707243911052	Jak1-p
5347	plate_1_233	vehicle	0.0016835922608603	Jak1-p
5348	plate_3_233	AG1478	0.0017185972692919	Jak1-p
5349	plate_4_233	AG1478	0.0020569129508118	Jak1-p
5350	plate_5_233	AG1478	0.0020899304565633	Jak1-p
5352	plate_1_234	vehicle	0.0012476561672184	Jak1-p
5354	plate_3_234	AG1478	0.0016330307956372	Jak1-p
5355	plate_2_193	vehicle	0.001868566389191	Jak1-p
5356	plate_4_193	AG1478	0.0013526557771318	Jak1-p
5358	plate_1_171	vehicle	0.0013929055533672	RSK-p
5359	plate_5_171	vehicle	0.0024300258988474	RSK-p
5360	plate_6_171	vehicle	0.002254819840092	RSK-p
5361	plate_1_169	vehicle	0.0026378599318173	RSK-p
5364	plate_6_169	vehicle	0.0023374581604516	RSK-p
5365	plate_4_172	AG1478	0.0018925909052478	RSK-p
5366	plate_5_172	AG1478	0.0028647635303419	RSK-p
5368	plate_3_186	AG1478	0.002060759165225	RSK-p
5369	plate_5_186	AG1478	0.0021751988011178	RSK-p
5370	plate_1_156	AG1478	0.0025712729765103	RSK-p
5371	plate_3_156	AG1478	0.0026848228126715	RSK-p
5373	plate_5_156	AG1478	0.0019565988409983	RSK-p
5375	plate_2_154	AG1478	0.0022574299920111	RSK-p
5376	plate_4_154	AG1478	0.0037297776431806	RSK-p
5377	plate_5_154	vehicle	0.0025232120033355	RSK-p
5378	plate_1_155	AG1478	0.0020808225905073	RSK-p
5379	plate_2_155	vehicle	0.0025016502574739	RSK-p
5380	plate_6_155	AG1478	0.0022825290470778	RSK-p
5382	plate_3_174	AG1478	0.0020189233322015	RSK-p
5384	plate_1_183	AG1478	0.0029531686277599	RSK-p
5385	plate_2_183	AG1478	0.0022734419729915	RSK-p
5386	plate_5_183	AG1478	0.0017912140214395	RSK-p
5387	plate_6_183	AG1478	0.0026571574668049	RSK-p
5388	plate_2_151	AG1478	0.0027753860452086	RSK-p
5390	plate_6_151	AG1478	0.0028575157333148	RSK-p
5391	plate_1_190	vehicle	0.0026156207389886	RSK-p
5393	plate_4_190	AG1478	0.0032214935951537	RSK-p
5394	plate_1_173	AG1478	0.0033481367527983	RSK-p
5395	plate_2_173	vehicle	0.0030271735081717	RSK-p
5396	plate_3_173	vehicle	0.0019705494952716	RSK-p
5397	plate_5_173	vehicle	0.0024281733509602	RSK-p
5399	plate_1_187	AG1478	0.0023725939459205	RSK-p
5400	plate_2_187	vehicle	0.0024505591528488	RSK-p
5401	plate_3_187	vehicle	0.002336086230142	RSK-p
5402	plate_4_187	vehicle	0.0025383865962977	RSK-p
5403	plate_5_187	AG1478	0.0026794239409626	RSK-p
5404	plate_6_187	vehicle	0.0029094770507309	RSK-p
5405	plate_1_178	AG1478	0.002561968037533	RSK-p
5406	plate_2_178	AG1478	0.0020290867421258	RSK-p
5407	plate_1_168	AG1478	0.0022743525890159	RSK-p
5408	plate_4_168	vehicle	0.0026987063723782	RSK-p
5411	plate_3_185	vehicle	0.0023178355805264	RSK-p
5412	plate_4_185	AG1478	0.0032812980602087	RSK-p
5413	plate_5_185	AG1478	0.0024491224444527	RSK-p
5414	plate_5_157	vehicle	0.0018800663525844	RSK-p
5415	plate_4_181	vehicle	0.0023507212110734	RSK-p
5417	plate_1_177	AG1478	0.0023052653741029	RSK-p
5419	plate_2_166	AG1478	0.0025715958666019	RSK-p
5420	plate_3_166	vehicle	0.0019060694743991	RSK-p
5421	plate_2_167	AG1478	0.0020481816195623	RSK-p
5422	plate_3_167	AG1478	0.0021895652212284	RSK-p
5423	plate_4_167	AG1478	0.0025596684904179	RSK-p
5424	plate_6_167	AG1478	0.0022549983389426	RSK-p
5426	plate_2_192	vehicle	0.0019394851773071	RSK-p
5428	plate_4_192	AG1478	0.0021546002594711	RSK-p
5429	plate_1_188	AG1478	0.0028956543786439	RSK-p
5430	plate_2_188	AG1478	0.0027650857942118	RSK-p
5432	plate_5_188	AG1478	0.0024589970801141	RSK-p
5433	plate_1_191	vehicle	0.0023718667615152	RSK-p
5434	plate_3_191	vehicle	0.002437376392319	RSK-p
5436	plate_6_191	vehicle	0.0022728339013854	RSK-p
5438	plate_3_184	vehicle	0.0025633230222222	RSK-p
5439	plate_2_170	vehicle	0.0033006455580039	RSK-p
5440	plate_3_170	AG1478	0.0030081290562763	RSK-p
5441	plate_1_179	vehicle	0.0023414968089024	RSK-p
5442	plate_2_179	AG1478	0.002542298531734	RSK-p
5443	plate_4_179	AG1478	0.0031609531524085	RSK-p
5445	plate_6_179	AG1478	0.0019891008466767	RSK-p
5446	plate_5_153	vehicle	0.0020655412965762	RSK-p
5448	plate_1_175	AG1478	0.0023445474081384	RSK-p
5449	plate_2_175	AG1478	0.0032048859828501	RSK-p
5450	plate_3_175	AG1478	0.0028836372315248	RSK-p
5452	plate_3_237	vehicle	0.0023105669194832	RSK-p
5454	plate_6_237	AG1478	0.0018382667972059	RSK-p
5455	plate_3_182	vehicle	0.0028067407517284	RSK-p
5457	plate_1_222	AG1478	0.0022378219358279	RSK-p
5459	plate_4_222	AG1478	0.0025181025928284	RSK-p
5460	plate_5_222	vehicle	0.0017662943210374	RSK-p
5462	plate_1_213	vehicle	0.0019492169271199	RSK-p
5463	plate_3_213	vehicle	0.0023233148726459	RSK-p
5464	plate_5_213	AG1478	0.0024327316462333	RSK-p
5466	plate_2_235	vehicle	0.0024949401778587	RSK-p
5473	plate_2_231	AG1478	0.0030022817426044	RSK-p
5474	plate_3_231	vehicle	0.0019323567187807	RSK-p
5475	plate_5_231	vehicle	0.0021025906087808	RSK-p
5476	plate_6_231	vehicle	0.002583122029686	RSK-p
5477	plate_1_205	vehicle	0.0018233124130745	RSK-p
5478	plate_2_205	AG1478	0.0027539708300975	RSK-p
5479	plate_6_205	vehicle	0.0018969134943199	RSK-p
5480	plate_1_241	AG1478	0.0029331346807584	RSK-p
5481	plate_4_241	AG1478	0.0035657613632126	RSK-p
5482	plate_6_241	AG1478	0.0025730167029073	RSK-p
5483	plate_3_206	vehicle	0.0020819943124497	RSK-p
5484	plate_5_206	AG1478	0.0031661049943251	RSK-p
5487	plate_5_165	vehicle	0.0020635307794549	RSK-p
5488	plate_1_230	vehicle	0.0023774707118727	RSK-p
5489	plate_2_230	AG1478	0.0027496272728066	RSK-p
5490	plate_4_230	AG1478	0.0018614561943391	RSK-p
5491	plate_1_203	vehicle	0.0029829385419445	RSK-p
5492	plate_2_203	vehicle	0.0028351359448572	RSK-p
5494	plate_3_209	vehicle	0.0022101131997296	RSK-p
5495	plate_4_209	AG1478	0.0020191456401728	RSK-p
5496	plate_5_209	vehicle	0.0017485468290567	RSK-p
5498	plate_4_223	AG1478	0.0028449304188624	RSK-p
5499	plate_2_236	AG1478	0.0019780870178453	RSK-p
5501	plate_5_236	AG1478	0.0024273815347593	RSK-p
5502	plate_1_159	AG1478	0.0023664259389	RSK-p
5503	plate_2_159	vehicle	0.0024768737580519	RSK-p
5504	plate_5_159	AG1478	0.002075254959604	RSK-p
5506	plate_4_219	vehicle	0.00239558892404	RSK-p
5507	plate_5_219	vehicle	0.0025517850517076	RSK-p
5509	plate_1_212	vehicle	0.0024530914052263	RSK-p
5510	plate_2_212	vehicle	0.0022885692268277	RSK-p
5512	plate_2_238	AG1478	0.0023981347430118	RSK-p
5513	plate_4_238	AG1478	0.0028095963311963	RSK-p
5514	plate_5_238	vehicle	0.0020545562769064	RSK-p
5515	plate_6_238	AG1478	0.0022082738781426	RSK-p
5516	plate_2_232	AG1478	0.0022039754144758	RSK-p
5517	plate_3_232	AG1478	0.0025101917764671	RSK-p
5518	plate_5_232	AG1478	0.0020363795747089	RSK-p
5519	plate_2_180	vehicle	0.002187965294568	RSK-p
5520	plate_3_180	AG1478	0.0032011481510405	RSK-p
5521	plate_5_180	vehicle	0.0027800573237052	RSK-p
5522	plate_6_180	AG1478	0.0024621960161498	RSK-p
5523	plate_2_204	vehicle	0.0023190827026874	RSK-p
5524	plate_3_204	vehicle	0.0025072163257382	RSK-p
5525	plate_5_204	vehicle	0.0022046018745177	RSK-p
5526	plate_6_204	AG1478	0.0024463312865033	RSK-p
5527	plate_2_210	AG1478	0.0016004736347022	RSK-p
5528	plate_3_210	AG1478	0.0028336714007209	RSK-p
5529	plate_4_210	vehicle	0.0028924413952324	RSK-p
5530	plate_5_210	AG1478	0.0021562974243359	RSK-p
5531	plate_6_210	vehicle	0.002827507708618	RSK-p
5533	plate_2_224	vehicle	0.0027443609172417	RSK-p
5534	plate_6_224	vehicle	0.0023310465381805	RSK-p
5535	plate_2_228	AG1478	0.0023268300598778	RSK-p
5537	plate_5_228	vehicle	0.0025195120969159	RSK-p
5538	plate_6_228	vehicle	0.0028848586140975	RSK-p
5539	plate_2_201	AG1478	0.0020690752926309	RSK-p
5541	plate_5_201	AG1478	0.0020449284532711	RSK-p
5542	plate_6_201	AG1478	0.0025515477762382	RSK-p
5543	plate_1_211	AG1478	0.0036941420943292	RSK-p
5545	plate_4_211	vehicle	0.0025529725323548	RSK-p
5546	plate_2_220	AG1478	0.0022856980857568	RSK-p
5547	plate_5_220	vehicle	0.0017388226375168	RSK-p
5548	plate_6_220	AG1478	0.0021650142195327	RSK-p
5549	plate_1_214	AG1478	0.0026659071795066	RSK-p
5550	plate_2_214	vehicle	0.0018347235752471	RSK-p
5553	plate_4_202	vehicle	0.0024096915093257	RSK-p
5555	plate_3_218	AG1478	0.0033569644376557	RSK-p
5556	plate_5_218	vehicle	0.0025186178255048	RSK-p
5558	plate_1_244	vehicle	0.0031792913332885	RSK-p
5559	plate_3_244	AG1478	0.0030425993510362	RSK-p
5560	plate_4_244	vehicle	0.0025769971846663	RSK-p
5562	plate_1_194	AG1478	0.0027382232150292	RSK-p
5563	plate_2_194	AG1478	0.0034388953457775	RSK-p
5564	plate_3_194	AG1478	0.0027024223168389	RSK-p
5565	plate_4_194	AG1478	0.0025325212545952	RSK-p
5566	plate_5_194	AG1478	0.0048571275028185	RSK-p
5567	plate_1_227	AG1478	0.0018141209933268	RSK-p
5568	plate_3_227	vehicle	0.0022081365295405	RSK-p
5569	plate_6_227	vehicle	0.0023099278176422	RSK-p
5570	plate_3_200	AG1478	0.0016996215231254	RSK-p
5571	plate_4_200	vehicle	0.0022632808666146	RSK-p
5572	plate_5_200	AG1478	0.0024284659531729	RSK-p
5574	plate_5_163	AG1478	0.0027565334924105	RSK-p
5575	plate_3_217	AG1478	0.0027061556214291	RSK-p
5576	plate_5_217	AG1478	0.0022489528527	RSK-p
5577	plate_6_217	vehicle	0.0034228188768385	RSK-p
5578	plate_4_195	AG1478	0.0028449438713349	RSK-p
5579	plate_6_195	vehicle	0.0024010940776939	RSK-p
5580	plate_1_160	AG1478	0.0027260867200179	RSK-p
5581	plate_4_160	AG1478	0.0029941179833119	RSK-p
5582	plate_5_160	vehicle	0.0023099127110306	RSK-p
5583	plate_6_160	AG1478	0.0024989025874646	RSK-p
5586	plate_2_226	AG1478	0.0031627933432631	RSK-p
5587	plate_4_226	vehicle	0.0020028716257644	RSK-p
5588	plate_5_226	AG1478	0.0012763033504076	RSK-p
5593	plate_1_162	vehicle	0.0023097484078299	RSK-p
5594	plate_4_162	vehicle	0.002583910213475	RSK-p
5596	plate_2_152	vehicle	0.0024445899128568	RSK-p
5601	plate_2_164	AG1478	0.0028595764750998	RSK-p
5602	plate_3_164	vehicle	0.0022479340937072	RSK-p
5603	plate_1_158	AG1478	0.0023698826775413	RSK-p
5604	plate_4_158	AG1478	0.002150542221081	RSK-p
5605	plate_5_158	vehicle	0.002054140886343	RSK-p
5606	plate_2_225	vehicle	0.0020658793278368	RSK-p
5607	plate_3_225	vehicle	0.0020383506515984	RSK-p
5609	plate_1_215	vehicle	0.0030288557355487	RSK-p
5610	plate_2_215	AG1478	0.0027756409368052	RSK-p
5611	plate_4_215	AG1478	0.0028435714097969	RSK-p
5612	plate_5_215	AG1478	0.0032115196922709	RSK-p
5613	plate_6_215	vehicle	0.0023677767921397	RSK-p
5614	plate_1_196	vehicle	0.0023457746927484	RSK-p
5615	plate_6_196	vehicle	0.0020301760650662	RSK-p
5616	plate_3_207	AG1478	0.001309096206065	RSK-p
5617	plate_4_207	vehicle	0.0020963543245969	RSK-p
5618	plate_6_207	AG1478	0.0035636280997953	RSK-p
5620	plate_1_199	vehicle	0.0019650179070817	RSK-p
5621	plate_3_199	vehicle	0.0020364004440255	RSK-p
5623	plate_1_197	AG1478	0.0024982261595319	RSK-p
5626	plate_3_229	AG1478	0.0022522038577705	RSK-p
5627	plate_4_229	AG1478	0.0024848261245689	RSK-p
5628	plate_6_229	vehicle	0.0018361008055643	RSK-p
5629	plate_1_233	vehicle	0.0023805580119302	RSK-p
5630	plate_3_233	AG1478	0.0020824548264239	RSK-p
5631	plate_4_233	AG1478	0.0016826215590703	RSK-p
5632	plate_5_233	AG1478	0.002224322263401	RSK-p
5634	plate_1_234	vehicle	0.0021311154672306	RSK-p
5636	plate_3_234	AG1478	0.0023290951802605	RSK-p
5637	plate_2_193	vehicle	0.0020479124625865	RSK-p
5638	plate_4_193	AG1478	0.0023531337083579	RSK-p
5640	plate_1_171	vehicle	0.0245201410751865	Rb-p
5641	plate_5_171	vehicle	0.0026643874315541	Rb-p
5642	plate_6_171	vehicle	0.0299061521135443	Rb-p
5643	plate_1_169	vehicle	0.007008459544355	Rb-p
5646	plate_6_169	vehicle	0.0032028732153007	Rb-p
5647	plate_4_172	AG1478	0.0039547098145281	Rb-p
5648	plate_5_172	AG1478	0.0062746138654969	Rb-p
5650	plate_3_186	AG1478	0.0074896124014179	Rb-p
5651	plate_5_186	AG1478	0.0057619221665651	Rb-p
5652	plate_1_156	AG1478	0.0051212321774759	Rb-p
5653	plate_3_156	AG1478	0.0060972697223243	Rb-p
5655	plate_5_156	AG1478	0.0031467372839068	Rb-p
5657	plate_2_154	AG1478	0.0063717797659523	Rb-p
5658	plate_4_154	AG1478	0.0061074368292447	Rb-p
5659	plate_5_154	vehicle	0.033805609469512	Rb-p
5660	plate_1_155	AG1478	0.0084253731133892	Rb-p
5661	plate_2_155	vehicle	0.0051299631462179	Rb-p
5662	plate_6_155	AG1478	0.0045094351877452	Rb-p
5664	plate_3_174	AG1478	0.0062086264700497	Rb-p
5666	plate_1_183	AG1478	0.0050414436454988	Rb-p
5667	plate_2_183	AG1478	0.0053685543097333	Rb-p
5668	plate_5_183	AG1478	0.0038118507300352	Rb-p
5669	plate_6_183	AG1478	0.0057367285332821	Rb-p
5670	plate_2_151	AG1478	0.0079286385004652	Rb-p
5672	plate_6_151	AG1478	0.0091792406647075	Rb-p
5673	plate_1_190	vehicle	0.0045677100400436	Rb-p
5675	plate_4_190	AG1478	0.0074321078314193	Rb-p
5676	plate_1_173	AG1478	0.0084048128570567	Rb-p
5677	plate_2_173	vehicle	0.0042734368174884	Rb-p
5678	plate_3_173	vehicle	0.0033255462841626	Rb-p
5679	plate_5_173	vehicle	0.0460780868825554	Rb-p
5681	plate_1_187	AG1478	0.0058744586482214	Rb-p
5682	plate_2_187	vehicle	0.0315277832387782	Rb-p
5683	plate_3_187	vehicle	0.0039838730395402	Rb-p
5684	plate_4_187	vehicle	0.0043784567800948	Rb-p
5685	plate_5_187	AG1478	0.0069280097287786	Rb-p
5686	plate_6_187	vehicle	0.0194683491196586	Rb-p
5687	plate_1_178	AG1478	0.0054757150935108	Rb-p
5688	plate_2_178	AG1478	0.005214149793188	Rb-p
5689	plate_1_168	AG1478	0.0060803550879533	Rb-p
5690	plate_4_168	vehicle	0.0048258896447414	Rb-p
5693	plate_3_185	vehicle	0.0317775013188746	Rb-p
5694	plate_4_185	AG1478	0.0055989512262263	Rb-p
5695	plate_5_185	AG1478	0.0069119342678168	Rb-p
5696	plate_5_157	vehicle	0.003580129743469	Rb-p
5697	plate_4_181	vehicle	0.0045850428847029	Rb-p
5699	plate_1_177	AG1478	0.0066731827626341	Rb-p
5701	plate_2_166	AG1478	0.0064119272659502	Rb-p
5702	plate_3_166	vehicle	0.006633363130677	Rb-p
5703	plate_2_167	AG1478	0.0053474960223236	Rb-p
5704	plate_3_167	AG1478	0.0059860751871251	Rb-p
5705	plate_4_167	AG1478	0.0086591342708161	Rb-p
5706	plate_6_167	AG1478	0.0045441927419049	Rb-p
5708	plate_2_192	vehicle	0.027417279051193	Rb-p
5710	plate_4_192	AG1478	0.007003931059369	Rb-p
5711	plate_1_188	AG1478	0.0051956822127432	Rb-p
5712	plate_2_188	AG1478	0.0093685882797824	Rb-p
5714	plate_5_188	AG1478	0.0048359020166945	Rb-p
5715	plate_1_191	vehicle	0.0045716042815719	Rb-p
5716	plate_3_191	vehicle	0.002896193037481	Rb-p
5718	plate_6_191	vehicle	0.001987361025935	Rb-p
5720	plate_3_184	vehicle	0.0396641079004713	Rb-p
5721	plate_2_170	vehicle	0.0052373820328067	Rb-p
5722	plate_3_170	AG1478	0.0053612638959873	Rb-p
5723	plate_1_179	vehicle	0.0044296690263014	Rb-p
5724	plate_2_179	AG1478	0.0073878030687668	Rb-p
5725	plate_4_179	AG1478	0.0058162292109998	Rb-p
5727	plate_6_179	AG1478	0.0069111805920785	Rb-p
5728	plate_5_153	vehicle	0.0023831339435632	Rb-p
5730	plate_1_175	AG1478	0.0079081532855069	Rb-p
5731	plate_2_175	AG1478	0.0066457893524721	Rb-p
5732	plate_3_175	AG1478	0.0056049162418116	Rb-p
5734	plate_3_237	vehicle	0.0036733516997733	Rb-p
5736	plate_6_237	AG1478	0.003782809824243	Rb-p
5737	plate_3_182	vehicle	0.0021015248736546	Rb-p
5739	plate_1_222	AG1478	0.0063421958101579	Rb-p
5741	plate_4_222	AG1478	0.0068558946734248	Rb-p
5742	plate_5_222	vehicle	0.0125736572313383	Rb-p
5744	plate_1_213	vehicle	0.0048775601995533	Rb-p
5745	plate_3_213	vehicle	0.0041243786554937	Rb-p
5746	plate_5_213	AG1478	0.006866879049642	Rb-p
5748	plate_2_235	vehicle	0.0050766923010449	Rb-p
5755	plate_2_231	AG1478	0.0082780496369854	Rb-p
5756	plate_3_231	vehicle	0.0036427355103756	Rb-p
5757	plate_5_231	vehicle	0.0033129025775293	Rb-p
5758	plate_6_231	vehicle	0.002752449205636	Rb-p
5759	plate_1_205	vehicle	0.037692626473272	Rb-p
5760	plate_2_205	AG1478	0.0054761101379178	Rb-p
5761	plate_6_205	vehicle	0.0024386627284763	Rb-p
5762	plate_1_241	AG1478	0.0099029384415772	Rb-p
5763	plate_4_241	AG1478	0.0091458009142971	Rb-p
5764	plate_6_241	AG1478	0.008767141644269	Rb-p
5765	plate_3_206	vehicle	0.004096087191286	Rb-p
5766	plate_5_206	AG1478	0.004487590286343	Rb-p
5769	plate_5_165	vehicle	0.0022897826271668	Rb-p
5770	plate_1_230	vehicle	0.0048502279110479	Rb-p
5771	plate_2_230	AG1478	0.0079697572747225	Rb-p
5772	plate_4_230	AG1478	0.0067733012645527	Rb-p
5773	plate_1_203	vehicle	0.0051849528898639	Rb-p
5774	plate_2_203	vehicle	0.0275473559779003	Rb-p
5776	plate_3_209	vehicle	0.0279791941449532	Rb-p
5777	plate_4_209	AG1478	0.0058603619785958	Rb-p
5778	plate_5_209	vehicle	0.0045586611546411	Rb-p
5780	plate_4_223	AG1478	0.0071824028520486	Rb-p
5781	plate_2_236	AG1478	0.0089742927688282	Rb-p
5783	plate_5_236	AG1478	0.0049728168850894	Rb-p
5784	plate_1_159	AG1478	0.0059222748633312	Rb-p
5785	plate_2_159	vehicle	0.004349229468585	Rb-p
5786	plate_5_159	AG1478	0.0052435047065728	Rb-p
5788	plate_4_219	vehicle	0.0047503940978723	Rb-p
